vocab_id,vocab_new_id,word,meaning_ko,example_en,example_ko,동의어,entry_type,is_phrase,day,related_forms,source_list,source_count,priority_group
6487,96,target,"목표, 대상",We reached our target.,우리는 목표(대상/겨냥하다)에 도달했다.,"goal, aim",word,FALSE,14,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
3368,97,destination,"목적지, 행선지",We reached our destination.,우리는 목적지에 도착했다.,"goal, endpoint",word,FALSE,22,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,4,C_EBS
2120,98,crossroads,"명 교차로, 네거리; (중요한) 갈림길, 기로",Turn left at the first crossroads.,첫 번째 교차로에서 좌회전하세요.,turning point,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
396,99,consensus,"의견 일치, 합의",It is not easy to achieve a consensus.,합의를 이끌어 내는 것은 쉽지 않다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
2099,100,cooperation,명 협력; 협조,The mobile app was made with the cooperation of several IT companies.,모바일 앱은 여러 IT 기업들의 기술 협력으로 만들어졌다.,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
1759,101,talk over,~에 관해 상의하다,Talk it over with your parents and maybe they can help you.,부모님과 그 일에 대해 상의해 봐. 그럼 너를 도와주실지도 몰라.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
1126,102,measure,측정하다; 평가하다; 대책; 척도,Money is not always the measure of happiness. ( 25 ),돈이 항상 행복의 2척도인 것은 아니다.,assess,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,9,A_능률본문
2184,103,drastic,형 급격한; 과감한,There was a drastic decrease in Africa's black rhino population in the,지난 30년간 아프리카의 검은 코뿔소 개체 수에 급격한 감소가 있었다.,radical,word,FALSE,33,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
1613,104,sort out,"가려내다, 선별하다",The machine sorts out the defective products automatically. DAY 58,그 기계는 불량품을 자동으로 가려낸다.,,word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
6373,105,simplify,단순화하다,We need to simplify the process.,우리는 과정을 단순화(간소화)해야 한다.,"clarify, streamline",word,FALSE,14,,PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,2,D_기타
4645,106,replace,"대체하다, 대신하다 / 교체하다 / 대체하다, 교체하다",We need to replace the broken window.,우리는 깨진 창문을 교체(대체하다)해야 한다.,"substitute, swap",word,FALSE,13,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,C_EBS
1442,107,reinforce,"강화하다, 증강하다, 보강하다",Our country reinforced security checks at its borders.,우리나라는 국경 지대의 보안 검사를 강화했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,6,A_능률본문
4600,108,reduce,"줄이다, 감소하다",We need to reduce the production cost.,우리는 생산 비용을 줄여야(축소하다) 한다.,"lessen, diminish",word,FALSE,7,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,4,C_EBS
1388,109,purify,정화하다; 순화하다,The sewage has to be purified before it flows into rivers.,하수는 강으로 흘러 들어가기 전에 정화되어야 한다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,A_능률본문
1153,110,modify,"변경하다, 수정하다; 【문법】 수식하다",He modified the recipe by using oil instead of butter. 01,그는 버터 대신 기름을 사용함으로써 요리법을 수정했다.,change,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,A_능률본문
964,111,innovate,"혁신하다, 쇄신하다",It is not easy to innovate an established business.,기존 사업을 혁신하는 것은 쉽지 않다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
6205,112,productivity,생산성,We need to increase productivity.,우리는 생산성을 높여야 한다.,"efficiency, output",word,FALSE,,,기존 엑셀 통합본,1,D_기타
437,113,coordinate,"조직화하다, 편성하다; 조정하다 동등한",The passengers escaped safely thanks to the coordinated pilots and,승객들은 조직화된 파일럿과 승무원들 덕분에 안전하게 탈출했다.,organize,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
5147,114,validity,"유효함, 타당성",We need to check the validity of the data.,우리는 데이터의 타당성을 확인해야 한다.,"legitimacy, truth",word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장,2,C_EBS
5630,115,effectiveness,유효성,We need to check the effectiveness of the drug.,우리는 그 약의 효과를 확인해야 한다.,"efficiency, potency",word,FALSE,,,기존 엑셀 통합본,1,D_기타
312,116,code,법전; 규범; 암호,I received and read the Student Code of Conduct.,나는 학생 행동 강령을 받아서 읽어보았다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
1761,117,tangible,"만질 수 있는, 실체가 있는; 명백한","In the final, the tension between the two football teams was tangible.","결승전에서, 두 축구팀 간의 긴장감을 느낄 수 있었다.",,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
2679,118,sustainable,형 (환경 파괴 없이) 지속 가능한,We should develop sustainable alternative energy.,우리는 지속 가능한 대체 에너지를 개발해야 한다.,,word,FALSE,31,,PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,4,B_어휘끝
377,119,concrete,구체적인; 콘크리트로 만든 콘크리트,Running on concrete is thought to be more damaging to the legs than,콘크리트에서 달리는 것은 부드러운 모래에서 달리는 것보다 다리에 손상을 준다고 생각된다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
1205,120,objective,"객관적인 목표, 목적",We hope that the referee is objective and impartial.,우리는 심판이 객관적이고 공정하기를 바란다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,6,A_능률본문
908,121,immediate,"즉각적인; 시급한, 당면한; 직접적인",This is an urgent matter that requires an immediate reply.,이것은 즉각적인 대답을 요하는 긴급한 문제이다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,8,A_능률본문
1676,122,strategy,"전략, 전술; 계략, 술수",We won the war because of our well-calculated strategy.,우리는 치밀한 전략 덕분에 전쟁에서 승리했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
6229,123,quantity,양,We need a large quantity of food.,우리는 많은 양(분량)의 음식이 필요하다.,"amount, volume",word,FALSE,,,기존 엑셀 통합본,1,D_기타
2132,124,definite,"형 명확한, 확실한; 확신하는",The research shows that climate has a definite effect on our mental,그 연구는 기후가 우리의 지적 능력에 확실한 영향이 있음을 보여준다.,clear,word,FALSE,7,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능,3,B_어휘끝
1867,125,utilize,"이용하다, 활용하다","If you want to improve your memory, utilize brain games. 내신응용","기억력을 향상시키고 싶다면, 두뇌 게임을 활용하라.",use,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,A_능률본문
1861,126,uphold,지지하다; 떠받치다,We have a duty to uphold the law. 35,우리는 법을 지킬 의무가 있다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
5113,127,unite,"일체가 되다, 합동하다; ~을 결합하다 / 결속시키다",We must unite to win.,우리는 이기기 위해 단결(통합하다)해야 한다.,"join, merge",word,FALSE,12,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,3,C_EBS
1680,128,strive,"노력하다, 분발하다",We should strive to distinguish false information from the truth. [striv] 03,우리는 잘못된 정보와 진실을 구분하기 위해 노력해야 한다.,struggle,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
2663,129,strengthen,"동 강화하다, 강화되다",Emoticons strengthen the intensity of a verbal message. 05,이모티콘은 언어 메시지의 강도를 강화한다.,,word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,3,B_어휘끝
1474,130,resolve,해결하다; 결심하다,"After he had the accident, he resolved never to drive fast again. ( )","교통사고를 낸 이후, 그는 다시는 과속 운전을 하지 않겠다고 3결심했다.",solve,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,8,A_능률본문
3487,131,emission,배출(물),We must reduce carbon emissions.,우리는 탄소 배출(방출)을 줄여야 한다.,"release, discharge",word,FALSE,31,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록,2,C_EBS
5657,132,environment,환경,We must protect the environment.,우리는 환경(주변)을 보호해야 한다.,"surroundings, ecosystem",word,FALSE,31,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
1376,133,protect,"지키다, 보호하다",We must protect the environment.,우리는 환경을 보호해야 한다.,"guard, defend",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
5529,134,cyber,"사이버의, 인터넷의",We must protect ourselves from cyber crime.,우리는 사이버 범죄로부터 우리를 보호해야 한다.,"online, internet-based",word,FALSE,24,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
2023,135,biodiversity,명 생물의 다양성,Climate change has caused the loss of biodiversity.,기후 변화는 생물 다양성의 손실을 야기했다.,,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
6194,136,prevent,"예방하다, 막다",We must prevent the disease from spreading.,우리는 질병이 퍼지는 것을 예방(막다)해야 한다.,"stop, avert",word,FALSE,21,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
1319,137,posterity,"자손, 후세",It is our duty to preserve the earth for our posterity.,후세를 위해 지구를 보존하는 것은 우리의 의무이다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
1336,138,preserve,"지키다, 보호하다; 유지하다",We must plant new trees and preserve our woodlands. 26,우리는 새 나무를 심고 삼림을 보호해야 한다.,conserve,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,7,A_능률본문
878,139,heritage,유산,The beautiful blue glaciers of Patagonia were registered as a World,파타고니아의 아름다운 푸른 빙하는 1981년에 세계 자연 유산 지구로 등재되었다.,legacy,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
6423,140,standard,"기준, 표준",We must maintain high standards.,우리는 높은 기준(표준/보통의)을 유지해야 한다.,"criterion, gauge",word,FALSE,8,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
892,141,humanity,"인간성, 인류",The history of humanity is filled with wars.,인류의 역사는 전쟁으로 가득하다.,humankind,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
647,142,emphasize,강조하다,He emphasized the bad effects of smoking.,그는 흡연의 폐해를 강조했다.,,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
637,143,eliminate,"제거하다, 삭제하다",We should conserve natural resources and eliminate pollution.,우리는 천연자원을 보호하고 공해를 제거해야 한다. Unit,get rid of,word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,8,A_능률본문
