vocab_id,vocab_new_id,word,meaning_ko,example_en,example_ko,동의어,entry_type,is_phrase,day,related_forms,source_list,source_count,priority_group
396,99,consensus,"의견 일치, 합의 (      agreement)",We reached a consensus.,우리는 의견 일치(합의)에 도달했다.,"agreement, accord",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록,3,A_능률본문
2099,100,cooperation,명 협력; 협조,We need your cooperation.,우리는 당신의 협조(협력)가 필요하다.,"assistance, teamwork",word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능,2,B_어휘끝
1759,101,talk over,~에 관해 상의하다,We need to talk over the plan.,우리는 계획에 대해 상의(검토)해야 한다.,"discuss, consider",word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
1126,102,measure,1. 측정하다 2. 평가하다           1. 대책 2. 척도,We need to take measures.,우리는 조치(측정하다/척도)를 취해야 한다.,"action, gauge",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,9,A_능률본문
2184,103,drastic,형 급격한 (= radical); 과감한,We need to take drastic measures to save energy.,우리는 에너지를 절약하기 위해 과감한 조치를 취해야 한다.,"radical, extreme",word,FALSE,33,,PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,2,B_어휘끝
1613,104,sort out,"가려내다, 선별하다",We need to sort out the problems.,우리는 문제들을 해결(분류)해야 한다.,"resolve, organize",word,TRUE,,,PDF: 2022 능률VOCA 고교필수 2000,1,A_능률본문
6373,105,simplify,단순화하다,We need to simplify the process.,우리는 과정을 단순화(간소화)해야 한다.,"clarify, streamline",word,FALSE,14,,PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,2,D_기타
4645,106,replace,"대체하다, 대신하다 / 교체하다 / 대체하다, 교체하다",We need to replace the broken window.,우리는 깨진 창문을 교체(대체하다)해야 한다.,"substitute, swap",word,FALSE,13,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,C_EBS
1442,107,reinforce,"강화하다, 증강하다, 보강하다",We need to reinforce the bridge.,우리는 다리를 보강(강화하다)해야 한다.,"strengthen, bolster",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,6,A_능률본문
4600,108,reduce,"줄이다, 감소하다",We need to reduce the production cost.,우리는 생산 비용을 줄여야(축소하다) 한다.,"lessen, diminish",word,FALSE,7,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,4,C_EBS
1388,109,purify,1. 정화하다 2. 순화하다,We need to purify the water before drinking.,우리는 마시기 전에 물을 정화해야 한다.,"cleanse, filter",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,A_능률본문
1153,110,modify,"1. 변경하다, 수정하다 2. 【문법】 수식하다",We need to modify the plan.,우리는 계획을 수정(변경/수식하다)해야 한다.,"alter, change",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,A_능률본문
964,111,innovate,"혁신하다, 쇄신하다",We need to innovate to survive.,우리는 살아남기 위해 혁신해야 한다.,"modernize, reform",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
6205,112,productivity,생산성,We need to increase productivity.,우리는 생산성을 높여야 한다.,"efficiency, output",word,FALSE,,,기존 엑셀 통합본,1,D_기타
437,113,coordinate,"1. 조직화하다, 편성하다 2. 조정하다               동등한",We need to coordinate our efforts.,우리는 우리의 노력을 조정(통합)해야 한다.,"organize, harmonize",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
5147,114,validity,"유효함, 타당성",We need to check the validity of the data.,우리는 데이터의 타당성을 확인해야 한다.,"legitimacy, truth",word,FALSE,,,PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장,2,C_EBS
5630,115,effectiveness,유효성,We need to check the effectiveness of the drug.,우리는 그 약의 효과를 확인해야 한다.,"efficiency, potency",word,FALSE,,,기존 엑셀 통합본,1,D_기타
312,116,code,1. 법전 2. 규범 3. 암호,We need to break the code.,우리는 암호(규범/코드)를 해독해야 한다.,"cipher, system",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
1761,117,tangible,"1. 만질 수 있는, 실체가 있는 2. 명백한",We need tangible evidence.,우리는 유형의(실질적인/만질 수 있는) 증거가 필요하다.,"concrete, real",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
2679,118,sustainable,형 1. (환경 파괴 없이) 지속 가능한,We need sustainable development.,우리는 지속 가능한 발전을 필요로 한다.,"maintainable, eco-friendly",word,FALSE,31,,PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,4,B_어휘끝
377,119,concrete,1. 구체적인 2. 콘크리트로 만든            콘크리트,We need concrete evidence.,우리는 구체적인(콘크리트의) 증거가 필요하다.,"specific, solid",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
1205,120,objective,"객관적인       목표, 목적 (   goal)",We need an objective view.,우리는 객관적인(목표) 시각이 필요하다.,"unbiased, impartial",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | 기존 엑셀 통합본,6,A_능률본문
908,121,immediate,"1. 즉각적인 2. 시급한, 당면한 3. 직접적인",We need an immediate answer.,우리는 즉각적인(당면한) 답이 필요하다.,"instant, prompt",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,8,A_능률본문
1676,122,strategy,"1. 전략, 전술 2. 계략, 술수",We need a long-term strategy.,우리는 장기적인 전략(계획)이 필요하다.,"plan, scheme",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
6229,123,quantity,양,We need a large quantity of food.,우리는 많은 양(분량)의 음식이 필요하다.,"amount, volume",word,FALSE,,,기존 엑셀 통합본,1,D_기타
2132,124,definite,"형 명확한, 확실한 (= clear, straightforward)(↔ indefinite 불분명한); 확신하는",We need a definite answer.,우리는 확고한(분명한) 답이 필요하다.,"certain, clear",word,FALSE,7,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 어휘끝 수능,3,B_어휘끝
1867,125,utilize,"이용하다, 활용하다",We must utilize our resources.,우리는 자원을 활용(이용)해야 한다.,"use, employ",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,5,A_능률본문
1861,126,uphold,(upheld–upheld) 1. 지지하다 2. 떠받치다,We must uphold the law.,우리는 법을 지켜야(옹호해야) 한다.,"maintain, defend",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능,4,A_능률본문
5113,127,unite,"일체가 되다, 합동하다; ~을 결합하다 / 결속시키다",We must unite to win.,우리는 이기기 위해 단결(통합하다)해야 한다.,"join, merge",word,FALSE,12,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | 기존 엑셀 통합본,3,C_EBS
1680,128,strive,"(strove - striven) 노력하다, 분발하다",We must strive for excellence.,우리는 탁월함을 위해 노력(애쓰다)해야 한다.,"endeavor, struggle",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,5,A_능률본문
2663,129,strengthen,"동 강화하다, 강화되다 (↔ weaken 약화하다, 약화시키다)",We must strengthen our defense.,우리는 방어를 강화해야(강해지다) 한다.,"reinforce, bolster",word,FALSE,,,PDF: 2022 수능특강 단어장 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,3,B_어휘끝
1474,130,resolve,1. 해결하다 2. 결심하다,We must resolve the conflict.,우리는 갈등을 해결(결심하다/분해하다)해야 한다.,"settle, solve",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,8,A_능률본문
3487,131,emission,배출(물),We must reduce carbon emissions.,우리는 탄소 배출(방출)을 줄여야 한다.,"release, discharge",word,FALSE,31,,PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록,2,C_EBS
5657,132,environment,환경,We must protect the environment.,우리는 환경(주변)을 보호해야 한다.,"surroundings, ecosystem",word,FALSE,31,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
1376,133,protect,"지키다, 보호하다",We must protect the environment.,우리는 환경을 보호해야 한다.,"guard, defend",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,4,A_능률본문
5529,134,cyber,"사이버의, 인터넷의",We must protect ourselves from cyber crime.,우리는 사이버 범죄로부터 우리를 보호해야 한다.,"online, internet-based",word,FALSE,24,,PDF: 능률_고교기본 일별 단어 목록,1,D_기타
2023,135,biodiversity,명 생물의 다양성,We must protect biodiversity.,우리는 생물 다양성을 보호해야 한다.,biological variety,word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
6194,136,prevent,"예방하다, 막다",We must prevent the disease from spreading.,우리는 질병이 퍼지는 것을 예방(막다)해야 한다.,"stop, avert",word,FALSE,21,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
1319,137,posterity,"자손, 후세",We must preserve the environment for posterity.,우리는 후세를 위해 환경을 보존해야 한다.,"descendants, future generations",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교필수2000 일별 단어 목록,2,A_능률본문
1336,138,preserve,"1. 지키다, 보호하다 2. 유지하다",We must preserve our traditions.,우리는 우리의 전통을 보존(보호하다/영역)해야 한다.,"save, protect",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,7,A_능률본문
878,139,heritage,유산,We must preserve our cultural heritage.,우리는 우리의 문화유산을 보존해야 한다.,"legacy, inheritance",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,5,A_능률본문
6423,140,standard,"기준, 표준",We must maintain high standards.,우리는 높은 기준(표준/보통의)을 유지해야 한다.,"criterion, gauge",word,FALSE,8,,PDF: 능률_고교기본 일별 단어 목록 | PDF: 워드마스터 수능2000,2,D_기타
892,141,humanity,"인간성, 인류",We must have faith in humanity.,우리는 인류(인간성)에 대한 믿음을 가져야 한다.,"mankind, kindness",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
647,142,emphasize,강조하다,We must emphasize the importance of safety.,우리는 안전의 중요성을 강조해야 한다.,"stress, highlight",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
637,143,eliminate,"제거하다, 삭제하다",We must eliminate waste to save money.,우리는 돈을 아끼기 위해 낭비를 제거해야(없애야) 한다.,"remove, eradicate",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | 기존 엑셀 통합본,8,A_능률본문
2693,144,temporal,"형 1. 시간의 2. 속세의, 현세의 3. 순간[일시]적인, 한때의",We must distinguish between spiritual and temporal.,우리는 영적인 것과 세속적인(시간의) 것을 구별해야 한다.,"worldly, secular",word,FALSE,,,PDF: 어휘끝 수능,1,B_어휘끝
436,145,cooperate,"협력하다, 협동하다",We must cooperate with each other.,우리는 서로 협력해야 한다.,"collaborate, assist",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000,5,A_능률본문
400,146,conserve,"보존하다, 보호하다 (         preserve)",We must conserve our natural resources.,우리는 천연자원을 보존(아끼다)해야 한다.,"preserve, save",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,6,A_능률본문
390,147,confront,1. 직면하다 2. 맞서다,We must confront the problem.,우리는 문제에 맞서야(직면하다) 한다.,"face, encounter",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 어휘끝 수능 | PDF: 워드마스터 수능2000,9,A_능률본문
1663,148,stereotype,고정 관념,We must break the gender stereotypes.,우리는 성 고정관념을 깨야 한다.,"cliche, convention",word,FALSE,,,PDF: 2022 능률VOCA 고교필수 2000 | PDF: 2022 수능완성 단어장 | PDF: 2022 수능특강 단어장 | PDF: 능률_고교기본 일별 단어 목록 | PDF: 능률_고교필수2000 일별 단어 목록 | PDF: 워드마스터 수능2000 | 기존 엑셀 통합본,7,A_능률본문
