vocab_id,vocab_new_id,word,old_meaning_ko,new_meaning_ko,reasons
2675,427,surge,"동 1. (물가 등이) 급등하다 (= soar, skyrocket)     2. 밀려들다",동 (물가 등이) 급등하다; 밀려들다,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1260,428,panic,(panicked - panicked) 당황하여 허둥대다         당황한       공황,당황하여 허둥대다 당황한 공황,english_parenthetical_removed|wide_space_normalized
1638,430,stack,"더미, 무더기       쌓아 올리다","더미, 무더기 쌓아 올리다",wide_space_normalized
999,431,interval,"1. 간격, 사이 2. 중간 휴식 시간","간격, 사이; 중간 휴식 시간",numbered_markers_removed|wide_space_normalized
750,436,flash,"번쩍임        번쩍이다, 번쩍거리다","번쩍임 번쩍이다, 번쩍거리다",wide_space_normalized
1374,442,prospect,"1. 가망, 가능성 2. ((~s)) 전망","가망, 가능성; () 전망",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1699,447,subtle,"1. 미묘한, 감지하기 힘든 2. 교묘한 3. 예민한","미묘한, 감지하기 힘든; 교묘한; 예민한",numbered_markers_removed|wide_space_normalized
211,450,bond,1. 유대 2. ((~s)) 속박 3. 채권        유대를 맺다,유대; () 속박; 채권 유대를 맺다,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1113,452,margin,"1. 여백 2. (득표 수 등의) 차이 3. 마진, 수익","여백; (득표 수 등의) 차이; 마진, 수익",numbered_markers_removed|wide_space_normalized
1594,454,slight,"1. 약간의, 경미한 2. 가냘픈              무시하다","약간의, 경미한; 가냘픈 무시하다",numbered_markers_removed|wide_space_normalized
427,458,contrast,1. 대조 2. 대조가 되는 것         1. 대조하다 2. 대조를 이루다,대조; 대조가 되는 것; 대조하다; 대조를 이루다,numbered_markers_removed|wide_space_normalized
1974,461,apathy,"명 무관심, 냉담 (= indifference)","명 무관심, 냉담",english_parenthetical_removed|wide_space_normalized
1639,463,stake,"1. 말뚝, 막대기 2. 내기 3. 이해관계","말뚝, 막대기; 내기; 이해관계",numbered_markers_removed|wide_space_normalized
776,466,fountain,"1. 분수 2. 샘 3. 근원, 원천","분수; 샘; 근원, 원천",numbered_markers_removed|wide_space_normalized
294,470,chill,"추위     추운, 한기가 도는","추위 추운, 한기가 도는",wide_space_normalized
192,471,bias,1. 선입관 2. 편견,선입관; 편견,numbered_markers_removed|wide_space_normalized
5850,472,item,"품목, 항목 (item의 오타)","품목, 항목",english_parenthetical_removed|wide_space_normalized
873,476,heal,"1. 고치다, 치료하다 2. (상처 등이) 낫다","고치다, 치료하다; (상처 등이) 낫다",numbered_markers_removed|wide_space_normalized
1534,477,scar,"상처, 흉터          상처 자국이 남다","상처, 흉터 상처 자국이 남다",wide_space_normalized
514,483,demand,1. 요구하다 2. 필요로 하다             1. 요구 2. 수요,요구하다; 필요로 하다; 요구; 수요,numbered_markers_removed|wide_space_normalized
2688,485,tedious,"형 지루한, 따분한 (= dull, monotonous)","형 지루한, 따분한",english_parenthetical_removed|wide_space_normalized
524,488,derive,"1. 얻다, 끌어내다 2. (~에서) 비롯되다, 나오다","얻다, 끌어내다; (~에서) 비롯되다, 나오다",numbered_markers_removed|wide_space_normalized
2652,493,stain,"명 얼룩 (= spot), 때; 오점 동 얼룩지게 하다","명 얼룩 , 때; 오점 동 얼룩지게 하다",english_parenthetical_removed
361,494,complement,"보충물, 보완하는 것         보완[보충]하다","보충물, 보완하는 것 보완[보충]하다",wide_space_normalized
1575,495,shift,1. 이동하다 2. 바꾸다           1. 변화 2. 교대,이동하다; 바꾸다; 변화; 교대,numbered_markers_removed|wide_space_normalized
1536,496,scatter,1. (흩)뿌리다 2. 흩어지다[흩어지게 하다],(흩)뿌리다; 흩어지다[흩어지게 하다],numbered_markers_removed|wide_space_normalized
1569,499,severe,"1. 엄한, 엄격한 2. 심한, 맹렬한","엄한, 엄격한; 심한, 맹렬한",numbered_markers_removed|wide_space_normalized
1178,502,nasty,"1. 비열한 2. 더러운, 불쾌한","비열한; 더러운, 불쾌한",numbered_markers_removed|wide_space_normalized
27,511,accurate,"정확한, 정밀한 (       inaccurate)","정확한, 정밀한",english_parenthetical_removed|wide_space_normalized
765,512,forecast,"(forecast(ed) - forecast(ed)) 예보하다, 예측하다          예보, 예측","(forecast - forecast) 예보하다, 예측하다 예보, 예측",english_parenthetical_removed|wide_space_normalized
6530,516,transparent,투명한 (transparent의 오타),투명한,english_parenthetical_removed|wide_space_normalized
1821,517,transparent,"1. 투명한 2. 명백한, 이해하기 쉬운","투명한; 명백한, 이해하기 쉬운",numbered_markers_removed|wide_space_normalized
5866,519,impure,"불순물이 섞인, 순수하지 못한(↔ pure)","불순물이 섞인, 순수하지 못한",english_parenthetical_removed
1570,521,shallow,1. 얕은 ( deep) 2. 피상적인 3. (호흡이) 약한,얕은; 피상적인; (호흡이) 약한,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
746,524,filter,"거르다, 여과하다[되다]           여과기","거르다, 여과하다[되다] 여과기",wide_space_normalized
1805,527,toll,1. 사용세 2. 사상자 수 3. 종소리           종을 쳐서 알리다,사용세; 사상자 수 종소리 종을 쳐서 알리다,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
922,528,impoverish,"1. 가난하게 하다, 피폐하게 하다 2. 저하시키다","가난하게 하다, 피폐하게 하다; 저하시키다",numbered_markers_removed|wide_space_normalized
1888,530,vertical,"수직의, 세로의 (         horizontal)    ((the ~)) 수직(선)","수직의, 세로의 () 수직(선)",english_parenthetical_removed|wide_space_normalized
1904,532,voyage,"항해, 여행       항해하다, 여행하다","항해, 여행 항해하다, 여행하다",wide_space_normalized
944,537,infect,1. 감염시키다 2. 오염시키다,감염시키다; 오염시키다,numbered_markers_removed|wide_space_normalized
2009,539,avalanche,"명 1. 눈사태, 산사태 2. (우편물, 질문 등의) 쇄도","명 눈사태, 산사태; (우편물, 질문 등의) 쇄도",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1685,547,stunning,1. 깜짝 놀라게 하는 2. 놀랄 만큼 아름다운[멋진],깜짝 놀라게 하는; 놀랄 만큼 아름다운[멋진],numbered_markers_removed|wide_space_normalized
722,553,faculty,"1. 교수진, 교직원 2. (대학의) 학부 3. 재능, 능력","교수진, 교직원; (대학의) 학부; 재능, 능력",numbered_markers_removed|wide_space_normalized
1854,557,underlying,1. 근본적인 2. 밑에 있는,근본적인; 밑에 있는,numbered_markers_removed|wide_space_normalized
2612,558,sanction,"명 1. 허가, 승인 2. 제재; 처벌","명 허가, 승인; 제재; 처벌",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1849,559,ultimate,"1. 최후의, 최종의 2. 궁극의","최후의, 최종의; 궁극의",numbered_markers_removed|wide_space_normalized
2083,561,compatible,형 1. 양립할 수 있는; 화합할 수 있는 (↔ incompatible 양립할 수 없는; 화합할 수 없는),형 양립할 수 있는; 화합할 수 있는,english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
388,562,conflict,"1. 대립, 충돌 2. 싸움          대립하다, 충돌하다","대립, 충돌; 싸움 대립하다, 충돌하다",numbered_markers_removed|wide_space_normalized
998,563,intertwine,1. 뒤얽히다 2. 밀접하게 관련되다,뒤얽히다; 밀접하게 관련되다,numbered_markers_removed|wide_space_normalized
351,564,comparable,1. 비슷한 2. ~에 필적하는,비슷한; ~에 필적하는,numbered_markers_removed|wide_space_normalized
2098,566,converge,"동 1. 모여들다, 집중되다 (↔ disperse 흩어지다, 해산하다)         2. (생각 등이) 수렴되다","동 모여들다, 집중되다; (생각 등이) 수렴되다",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1262,569,parallel,1. 평행의 2. 유사한        유사      ~와 유사하다,평행의; 유사한 유사 ~와 유사하다,numbered_markers_removed|wide_space_normalized
24,573,accord,"1. 일치하다[시키다], 조화하다[시키다]              1. 일치, 합의 2. 협정","일치하다[시키다], 조화하다[시키다]; 일치, 합의; 협정",numbered_markers_removed|wide_space_normalized
582,575,dispute,"논쟁, 분쟁        논쟁하다, 반박하다","논쟁, 분쟁 논쟁하다, 반박하다",wide_space_normalized
2095,578,consolidate,"동 1. 통합하다 2. (권력, 지위 등을) 굳히다, 강화하다","동 통합하다; (권력, 지위 등을) 굳히다, 강화하다",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
549,582,differ,((~ from)) 다르다 (      vary),() 다르다,english_parenthetical_removed|wide_space_normalized
320,583,collide,"1. 충돌하다, 부딪치다 2. 일치하지 않다","충돌하다, 부딪치다; 일치하지 않다",numbered_markers_removed|wide_space_normalized
330,589,come out,"1. 발간되다 2. 알려지다, 드러나다","발간되다; 알려지다, 드러나다",numbered_markers_removed|wide_space_normalized
2302,591,haul,동 1. 세게 끌어당기다 2. 운반하다,동 세게 끌어당기다; 운반하다,numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1834,592,troop,"1. 무리, 떼 2. ((~s)) 군대","무리, 떼; () 군대",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1828,593,trial,"1. 재판 2. 시험, 실험 3. 시련          시험하다 (    try out)","재판; 시험, 실험; 시련 시험하다",english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
2014,594,bare,"형 1. 벌거벗은, 맨- (= naked)      2. 가장 기본적인, 최소의","형 벌거벗은, 맨-; 가장 기본적인, 최소의",english_parenthetical_removed|numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
1236,596,ornament,1. 장식품 2. 장식         장식하다,장식품; 장식 장식하다,numbered_markers_removed|wide_space_normalized
217,598,branch,"1. 나뭇가지 2. 지사, 분점, 부서 3. 분야          갈라지다, 나뉘다","나뭇가지; 지사, 분점, 부서; 분야 갈라지다, 나뉘다",numbered_markers_removed|wide_space_normalized
1562,603,session,"1. 학년, 학기, 수업 2. (회의·의회·법정 등이) 진행 중인 시기","학년, 학기, 수업; (회의·의회·법정 등이) 진행 중인 시기",numbered_markers_removed|wide_space_normalized
107,608,approach,"접근하다, 다가가다[오다]               접근(법)","접근하다, 다가가다[오다] 접근(법)",wide_space_normalized
810,609,get in,1. (안에) 들어가다 2. (차에) 타다,(안에) 들어가다; (차에) 타다,numbered_markers_removed|wide_space_normalized
781,611,freight,운송[적재] 화물        1. 화물을 싣다 2. 운송하다,운송[적재] 화물; 화물을 싣다; 운송하다,numbered_markers_removed|wide_space_normalized
886,612,hold up,"1. 지연시키다 2. 정지하다, 서다","지연시키다; 정지하다, 서다",numbered_markers_removed|wide_space_normalized
2730,620,versatile,"형 1. 다재다능한 2. (사물이) 다용도의, 다목적의","형 다재다능한; (사물이) 다용도의, 다목적의",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
2298,621,handy,"형 1. 유용한, 편리한 2. 가까운[이용하기 편한] 곳에 있는 3. 손재주가 있는","형 유용한, 편리한; 가까운[이용하기 편한] 곳에 있는; 손재주가 있는",numbered_markers_removed|pos_marker_spacing_fixed|wide_space_normalized
835,623,go with,"1. ~와 어울리다 2. ~에 부수되다, 부속되다","~와 어울리다; ~에 부수되다, 부속되다",numbered_markers_removed|wide_space_normalized
1800,624,tide,1. 조수(의 간만) 2. ((the ~)) 경향,조수(의 간만); () 경향,english_parenthetical_removed|numbered_markers_removed|wide_space_normalized
1875,626,valid,1. 타당한 2. 유효한,타당한; 유효한,numbered_markers_removed|wide_space_normalized
1762,627,tangle,"엉키다, 얽히다          1. 엉킴 2. 혼란","엉키다, 얽히다; 엉킴; 혼란",numbered_markers_removed|wide_space_normalized
2231,630,evade,"동 피하다, 모면하다 (= avoid, escape, sidestep)","동 피하다, 모면하다",english_parenthetical_removed|wide_space_normalized
581,632,disprove,"오류를 입증하다, 반증하다 (           prove)","오류를 입증하다, 반증하다",english_parenthetical_removed|wide_space_normalized
9,638,abnormal,"이상한, 비정상적인 (         normal)","이상한, 비정상적인",english_parenthetical_removed|wide_space_normalized
538,639,determine,1. 결정하다 2. 결심하다,결정하다; 결심하다,numbered_markers_removed|wide_space_normalized
1151,641,moderate,"1. 보통의, 적당한 2. 중도의, 온건한                 완화하다, 누그러뜨리다","보통의, 적당한; 중도의, 온건한 완화하다, 누그러뜨리다",numbered_markers_removed|wide_space_normalized
1220,645,offense,"1. 위반, 범죄 2. 공격","위반, 범죄; 공격",numbered_markers_removed|wide_space_normalized
405,646,consistency,1. 일관성 2. 견고함,일관성; 견고함,numbered_markers_removed|wide_space_normalized
1832,648,triumph,승리(감)        승리를 차지하다,승리(감) 승리를 차지하다,wide_space_normalized
